latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-12.975,-67.21,375.9,1.3,1.1,2016-12-13,1500,T,100,6.0NRT,295.4,183.7,D
-12.977,-67.198,349.2,1.3,1.1,2016-12-13,1500,T,90,6.0NRT,290.9,74.3,D
-12.974,-67.215,340.2,1.3,1.1,2016-12-13,1500,T,90,6.0NRT,294.5,53.5,D
-12.976,-67.204,366.9,1.3,1.1,2016-12-13,1500,T,94,6.0NRT,294.4,142.7,D
-13.611,-64.393,316.4,2,1.4,2016-12-13,1500,T,72,6.0NRT,292.4,25.2,D
-13.612,-64.4,311.9,2,1.4,2016-12-13,1500,T,64,6.0NRT,292.2,14.4,D
-12.185,-75.016,318.5,1.6,1.3,2016-12-13,1500,T,50,6.0NRT,297.4,19.2,D
-13.582,-65.769,315.9,1.6,1.2,2016-12-13,1500,T,57,6.0NRT,295.2,15.5,D
-13.584,-65.755,331.8,1.6,1.3,2016-12-13,1500,T,86,6.0NRT,294.9,50.5,D
-14.216,-64.687,324,2,1.4,2016-12-13,1500,T,70,6.0NRT,279.8,51,D
-14.672,-61.141,307.2,3.8,1.8,2016-12-13,1500,T,45,6.0NRT,286.7,34.6,D
-16.184,-60.434,308.5,4.5,1.9,2016-12-13,1500,T,65,6.0NRT,286.5,42.4,D
9.733,-63.471,328.8,1.1,1.1,2016-12-13,1455,T,84,6.0NRT,295.4,26.6,D
9.676,-63.48,315.6,1.1,1.1,2016-12-13,1455,T,71,6.0NRT,292,11,D
9.675,-63.47,324.6,1.1,1.1,2016-12-13,1455,T,81,6.0NRT,292.8,21.1,D
9.651,-63.541,315.7,1.1,1,2016-12-13,1455,T,54,6.0NRT,293.6,10.8,D
9.649,-63.531,331.5,1.1,1.1,2016-12-13,1455,T,81,6.0NRT,294.4,30.9,D
10.205,-67.361,312.2,1.1,1,2016-12-13,1455,T,57,6.0NRT,297,5.4,D
9.654,-63.622,346.2,1.1,1,2016-12-13,1455,T,82,6.0NRT,293.5,57.8,D
10.154,-67.447,311.7,1.1,1.1,2016-12-13,1455,T,46,6.0NRT,297.2,5.6,D
9.275,-64.039,315.7,1.1,1,2016-12-13,1455,T,70,6.0NRT,295,10.4,D
9.698,-67.676,313.3,1.1,1.1,2016-12-13,1455,T,61,6.0NRT,297.4,6.5,D
8.689,-63.151,318,1.2,1.1,2016-12-13,1455,T,54,6.0NRT,297.9,11.4,D
9.14,-67.497,320.9,1.1,1,2016-12-13,1455,T,73,6.0NRT,297.2,12.9,D
9.313,-69.243,317.4,1.4,1.2,2016-12-13,1455,T,62,6.0NRT,294.7,11.9,D
9.306,-69.238,315.8,1.4,1.2,2016-12-13,1455,T,45,6.0NRT,294.5,9,D
8.509,-65.57,317.9,1,1,2016-12-13,1455,T,70,6.0NRT,297.7,8.1,D
8.507,-65.561,325.4,1,1,2016-12-13,1455,T,79,6.0NRT,298.1,16,D
8.511,-65.713,317.3,1,1,2016-12-13,1455,T,68,6.0NRT,294.4,9.1,D
8.509,-65.704,346.1,1,1,2016-12-13,1455,T,93,6.0NRT,295.8,48.3,D
8.625,-66.997,319.6,1,1,2016-12-13,1455,T,55,6.0NRT,299.6,9.5,D
8.579,-67.193,319.7,1.1,1,2016-12-13,1455,T,54,6.0NRT,298.7,10.8,D
8.57,-67.195,317,1.1,1,2016-12-13,1455,T,28,6.0NRT,297,7.6,D
8.544,-67.263,311.7,1.1,1,2016-12-13,1455,T,45,6.0NRT,291.6,5.3,D
8.461,-66.693,323.8,1,1,2016-12-13,1455,T,59,6.0NRT,298.7,11.2,D
8.107,-65.971,335.5,1,1,2016-12-13,1455,T,87,6.0NRT,299,28.9,D
8.106,-65.962,330.2,1,1,2016-12-13,1455,T,83,6.0NRT,299.7,21.9,D
8.097,-65.969,328.5,1,1,2016-12-13,1455,T,82,6.0NRT,299.3,21,D
8.096,-65.961,316.4,1,1,2016-12-13,1455,T,50,6.0NRT,297.7,7.5,D
7.892,-64.778,319.8,1,1,2016-12-13,1455,T,56,6.0NRT,299.6,9.2,D
8.126,-66.794,312.7,1,1,2016-12-13,1455,T,55,6.0NRT,294.6,6,D
7.718,-65.154,319,1,1,2016-12-13,1455,T,73,6.0NRT,297.8,9.8,D
7.741,-68.49,312,1.2,1.1,2016-12-13,1455,T,59,6.0NRT,295,6.4,D
7.174,-66.394,308.2,1,1,2016-12-13,1455,T,37,6.0NRT,291.3,5,D
7.019,-67.87,316.4,1.1,1,2016-12-13,1455,T,66,6.0NRT,294.5,9.1,D
7.018,-67.86,319.2,1.1,1,2016-12-13,1455,T,71,6.0NRT,293.9,11.7,D
6.988,-68.296,316.1,1.1,1.1,2016-12-13,1455,T,42,6.0NRT,295.6,8.2,D
6.81,-68.2,313.3,1.1,1.1,2016-12-13,1455,T,42,6.0NRT,294.4,5.2,D
6.781,-68.001,315.8,1.1,1,2016-12-13,1455,T,61,6.0NRT,296.3,7.1,D
6.886,-69.534,315.6,1.3,1.1,2016-12-13,1455,T,64,6.0NRT,297.5,9.5,D
6.693,-68.743,323.4,1.2,1.1,2016-12-13,1455,T,56,6.0NRT,295.8,15.9,D
6.692,-68.733,323.9,1.2,1.1,2016-12-13,1455,T,46,6.0NRT,296.2,15.8,D
6.728,-69.059,317.5,1.2,1.1,2016-12-13,1455,T,66,6.0NRT,297.3,9.7,D
6.69,-68.787,313.2,1.2,1.1,2016-12-13,1455,T,50,6.0NRT,295.6,6.4,D
6.688,-68.776,322,1.2,1.1,2016-12-13,1455,T,73,6.0NRT,296.2,16.2,D
6.181,-67.415,320.7,1,1,2016-12-13,1455,T,60,6.0NRT,299.4,9.4,D
6.263,-68.674,328.3,1.2,1.1,2016-12-13,1455,T,80,6.0NRT,297.8,24.2,D
6.261,-68.664,318.5,1.2,1.1,2016-12-13,1455,T,66,6.0NRT,297.5,11.2,D
6.012,-67.452,325,1,1,2016-12-13,1455,T,78,6.0NRT,299.6,13.9,D
6.404,-71.878,314.8,1.9,1.4,2016-12-13,1455,T,68,6.0NRT,296.2,20.3,D
6.402,-71.861,315.3,1.9,1.4,2016-12-13,1455,T,68,6.0NRT,296.5,19.8,D
6.392,-71.879,345.2,1.9,1.4,2016-12-13,1455,T,93,6.0NRT,296.7,121.5,D
6.39,-71.862,333.1,1.9,1.4,2016-12-13,1455,T,86,6.0NRT,296.8,68,D
5.409,-65.991,313.8,1,1,2016-12-13,1455,T,66,6.0NRT,296.4,5.5,D
5.383,-66.312,312.8,1,1,2016-12-13,1455,T,63,6.0NRT,296.3,5.9,D
5.382,-66.303,315.8,1,1,2016-12-13,1455,T,69,6.0NRT,296.1,8.3,D
5.948,-70.321,310.6,1.5,1.2,2016-12-13,1455,T,46,6.0NRT,288.9,9.2,D
5.734,-69.762,315.4,1.3,1.1,2016-12-13,1455,T,63,6.0NRT,296.8,8.9,D
5.059,-68.453,327.3,1.1,1,2016-12-13,1455,T,81,6.0NRT,298.6,17.1,D
5.053,-68.45,317.8,1.1,1,2016-12-13,1455,T,68,6.0NRT,298.6,7.9,D
4.888,-70.772,318.1,1.5,1.2,2016-12-13,1455,T,71,6.0NRT,295.5,16.3,D
4.434,-70.962,315.9,1.5,1.2,2016-12-13,1455,T,66,6.0NRT,292.5,13.4,D
2.821,-60.387,306.9,2.3,1.5,2016-12-13,1455,T,32,6.0NRT,284.4,14.8,D
4.214,-71.196,313.1,1.6,1.2,2016-12-13,1455,T,59,6.0NRT,293.5,9.8,D
3.749,-72.36,317.1,1.9,1.3,2016-12-13,1455,T,69,6.0NRT,291.4,21.9,D
-34.735,-71.859,326.3,1.3,1.1,2016-12-13,1510,T,78,6.0NRT,301.5,25.8,D
-35.2,-71.534,322.4,1.3,1.1,2016-12-13,1510,T,51,6.0NRT,308.2,10.5,D
-35.847,-71.595,314.4,1.4,1.2,2016-12-13,1510,T,21,6.0NRT,299.8,8.6,D
-36.147,-71.831,312.8,1.3,1.1,2016-12-13,1510,T,30,6.0NRT,300.3,7.4,D
-37.033,-72.404,312.4,1.3,1.1,2016-12-13,1510,T,39,6.0NRT,298.6,6.8,D
-37.482,-73.34,308.6,1.2,1.1,2016-12-13,1510,T,55,6.0NRT,293.4,8.1,D
-37.721,-72.234,306.7,1.3,1.1,2016-12-13,1510,T,34,6.0NRT,294.8,6.2,D
-37.63,-73.461,303.6,1.2,1.1,2016-12-13,1510,T,56,6.0NRT,293.2,5.9,D
-37.795,-72.481,310.6,1.3,1.1,2016-12-13,1510,T,60,6.0NRT,299.7,10.6,D
-37.951,-72.43,305.4,1.3,1.1,2016-12-13,1510,T,42,6.0NRT,294.6,6.4,D
-38.235,-72.329,307.1,1.3,1.1,2016-12-13,1510,T,46,6.0NRT,293.5,10,D
-38.25,-72.666,306.2,1.3,1.1,2016-12-13,1510,T,34,6.0NRT,295.2,5.9,D
-38.71,-73.154,305,1.2,1.1,2016-12-13,1510,T,54,6.0NRT,294.8,5.4,D
-38.743,-72.954,307.4,1.3,1.1,2016-12-13,1510,T,51,6.0NRT,295,6.8,D
-38.765,-72.763,304,1.3,1.1,2016-12-13,1510,T,40,6.0NRT,292.5,4.8,D
-39.29,-72.222,306.6,1.4,1.2,2016-12-13,1510,T,32,6.0NRT,292.4,8.8,D
-39.366,-72.617,302.4,1.3,1.1,2016-12-13,1510,T,20,6.0NRT,292.2,5.5,D
-9.127,-37.732,331.1,1,1,2016-12-13,1615,A,44,6.0NRT,310.4,10,D
-8.76,-35.618,331.7,1.3,1.1,2016-12-13,1615,A,67,6.0NRT,305.1,23.7,D
-8.561,-35.79,347.4,1.2,1.1,2016-12-13,1615,A,91,6.0NRT,307,59.6,D
-8.079,-37.614,354.3,1,1,2016-12-13,1615,A,96,6.0NRT,314.4,53,D
-8.081,-37.624,347.8,1,1,2016-12-13,1615,A,92,6.0NRT,314.4,39.7,D
-6.674,-35.634,356.5,1.4,1.2,2016-12-13,1615,A,97,6.0NRT,309.7,96.6,D
-6.676,-35.628,344.8,1.4,1.2,2016-12-13,1615,A,89,6.0NRT,305.4,58.3,D
-6.678,-35.64,333.1,1.4,1.2,2016-12-13,1615,A,42,6.0NRT,308.5,26.9,D
-5.739,-35.655,368.2,1.4,1.2,2016-12-13,1615,A,100,6.0NRT,306.4,144.2,D
-5.662,-35.642,333,1.4,1.2,2016-12-13,1615,A,77,6.0NRT,310.5,19.4,D
-5.668,-35.646,333,1.4,1.2,2016-12-13,1615,A,77,6.0NRT,310.2,19.4,D
-5.302,-35.696,345.3,1.4,1.2,2016-12-13,1615,A,90,6.0NRT,308.3,58.1,D
-5.304,-35.708,327.6,1.4,1.2,2016-12-13,1615,A,43,6.0NRT,305.6,12.9,D
-5.298,-35.702,346.4,1.4,1.2,2016-12-13,1615,A,91,6.0NRT,307.8,60.9,D
-5.288,-35.78,335.5,1.4,1.2,2016-12-13,1615,A,81,6.0NRT,311.5,23.9,D
-5.29,-35.792,332.8,1.4,1.2,2016-12-13,1615,A,71,6.0NRT,310.4,18.4,D
-4.113,-40.429,323.6,1,1,2016-12-13,1615,A,37,6.0NRT,299.9,11.4,D
-3.633,-39.072,327.9,1,1,2016-12-13,1615,A,73,6.0NRT,301.9,11.8,D
-3.799,-40.291,336.2,1,1,2016-12-13,1615,A,80,6.0NRT,299.3,24.9,D
-3.8,-40.3,334.2,1,1,2016-12-13,1615,A,83,6.0NRT,297.7,22,D
-3.661,-39.651,325.8,1,1,2016-12-13,1615,A,54,6.0NRT,299,12.9,D
-3.663,-39.66,328.3,1,1,2016-12-13,1615,A,57,6.0NRT,296.9,15,D
-3.668,-39.696,328.9,1,1,2016-12-13,1615,A,76,6.0NRT,300.3,15.2,D
-3.97,-42.078,322.2,1.2,1.1,2016-12-13,1615,A,51,6.0NRT,295,10.9,D
-3.971,-42.088,324.8,1.2,1.1,2016-12-13,1615,A,68,6.0NRT,292.7,14.8,D
-4.002,-42.965,322.1,1.3,1.1,2016-12-13,1615,A,57,6.0NRT,285.8,18.5,D
-3.589,-41.145,324,1,1,2016-12-13,1615,A,71,6.0NRT,296.3,14.4,D
-3.631,-41.705,327,1.1,1,2016-12-13,1615,A,77,6.0NRT,298.7,17.5,D
-3.246,-41.587,350.4,1.1,1,2016-12-13,1615,A,95,6.0NRT,300.5,57.6,D
-2.983,-41.09,337.6,1,1,2016-12-13,1615,A,86,6.0NRT,299.8,29.7,D
-2.984,-41.099,362.9,1,1,2016-12-13,1615,A,100,6.0NRT,300.2,88.3,D
-2.919,-40.708,353.6,1,1,2016-12-13,1615,A,0,6.0NRT,300.7,60.3,D
-2.921,-40.717,331.1,1,1,2016-12-13,1615,A,76,6.0NRT,298.3,20.1,D
-2.886,-40.663,340.8,1,1,2016-12-13,1615,A,0,6.0NRT,298.9,33.6,D
-2.887,-40.672,333.8,1,1,2016-12-13,1615,A,72,6.0NRT,300.8,23,D
-3.603,-45.752,313.2,2,1.4,2016-12-13,1615,A,0,6.0NRT,287.6,13.1,D
-3.287,-43.76,325.7,1.4,1.2,2016-12-13,1615,A,69,6.0NRT,290.7,27.5,D
-3.289,-43.773,322.6,1.4,1.2,2016-12-13,1615,A,57,6.0NRT,289.3,22.6,D
-3.234,-43.69,321.1,1.4,1.2,2016-12-13,1615,A,56,6.0NRT,291,16.4,D
-2.986,-42.007,335,1.1,1.1,2016-12-13,1615,A,73,6.0NRT,296.8,30.2,D
-2.987,-42.017,380.9,1.1,1.1,2016-12-13,1615,A,87,6.0NRT,299,173.6,D
-2.91,-41.947,333.7,1.1,1,2016-12-13,1615,A,84,6.0NRT,297.6,26.1,D
-2.912,-41.957,325.1,1.1,1.1,2016-12-13,1615,A,75,6.0NRT,296.2,14.1,D
-3.212,-44.296,320.3,1.6,1.2,2016-12-13,1615,A,0,6.0NRT,283.4,24.3,D
-3.344,-46.328,327.5,2.2,1.4,2016-12-13,1615,A,76,6.0NRT,286.5,58.8,D
-3.346,-46.333,326.8,2.2,1.4,2016-12-13,1615,A,60,6.0NRT,286.6,53.4,D
-2.9,-44.275,315.5,1.5,1.2,2016-12-13,1615,A,54,6.0NRT,290.1,10.7,D
-3.003,-45.356,331.5,1.9,1.3,2016-12-13,1615,A,84,6.0NRT,295.1,56,D
-3.01,-45.361,325.9,1.9,1.3,2016-12-13,1615,A,71,6.0NRT,292.9,38.8,D
-2.998,-45.362,322.3,1.9,1.3,2016-12-13,1615,A,67,6.0NRT,295.4,29,D
-2.774,-45.16,320.2,1.8,1.3,2016-12-13,1615,A,59,6.0NRT,295.1,21,D
-2.52,-45.753,327.3,2,1.4,2016-12-13,1615,A,81,6.0NRT,293.4,47.9,D
-2.517,-45.759,321.4,2,1.4,2016-12-13,1615,A,55,6.0NRT,291.2,32.1,D
-2.402,-46.129,316.8,2.1,1.4,2016-12-13,1615,A,58,6.0NRT,293.8,21.9,D
-2.461,-46.915,345.6,2.4,1.5,2016-12-13,1615,A,88,6.0NRT,291.1,172.4,D
-2.464,-46.937,319.2,2.4,1.5,2016-12-13,1615,A,69,6.0NRT,290.7,40.6,D
-2.547,-47.527,323.5,2.7,1.6,2016-12-13,1615,A,78,6.0NRT,291.1,63.7,D
-2.466,-47.252,314.5,2.6,1.5,2016-12-13,1615,A,28,6.0NRT,290.2,26.2,D
-2.469,-47.275,323.7,2.6,1.5,2016-12-13,1615,A,78,6.0NRT,293.9,60.8,D
-2.388,-46.882,319,2.4,1.5,2016-12-13,1615,A,64,6.0NRT,293.1,33.6,D
-2.408,-47.032,325,2.5,1.5,2016-12-13,1615,A,75,6.0NRT,291.3,59.3,D
-2.473,-47.258,322.1,2.6,1.5,2016-12-13,1615,A,49,6.0NRT,288.5,47.5,D
-2.392,-46.888,315.3,2.4,1.5,2016-12-13,1615,A,57,6.0NRT,292.4,25.6,D
-2.4,-47.04,332.5,2.5,1.5,2016-12-13,1615,A,74,6.0NRT,290.2,92.3,D
-2.264,-46.179,314.3,2.1,1.4,2016-12-13,1615,A,23,6.0NRT,292.7,18.4,D
-2.267,-46.197,333,2.1,1.4,2016-12-13,1615,A,81,6.0NRT,291.1,79.4,D
-2.352,-47.092,319.2,2.5,1.5,2016-12-13,1615,A,73,6.0NRT,290.3,35.6,D
-2.355,-47.114,316.6,2.5,1.5,2016-12-13,1615,A,65,6.0NRT,290.1,28,D
-2.354,-47.205,337,2.5,1.5,2016-12-13,1615,A,88,6.0NRT,292.7,122.3,D
-2.357,-47.228,317.3,2.5,1.5,2016-12-13,1615,A,56,6.0NRT,292.8,32.7,D
-2.207,-46.225,335.4,2.1,1.4,2016-12-13,1615,A,87,6.0NRT,293.9,84.5,D
-2.209,-46.244,330.8,2.1,1.4,2016-12-13,1615,A,79,6.0NRT,293.1,66.4,D
-2.345,-47.098,326,2.5,1.5,2016-12-13,1615,A,80,6.0NRT,290.9,60,D
-2.206,-46.23,342.2,2.1,1.4,2016-12-13,1615,A,91,6.0NRT,294.1,119.3,D
-2.209,-46.249,318,2.1,1.4,2016-12-13,1615,A,62,6.0NRT,292.3,28.4,D
-2.348,-47.211,338,2.5,1.5,2016-12-13,1615,A,89,6.0NRT,292.8,130.4,D
-2.398,-47.56,311.4,2.7,1.6,2016-12-13,1615,A,0,6.0NRT,289.2,25.6,D
-2.165,-46.489,318.2,2.2,1.4,2016-12-13,1615,A,72,6.0NRT,291.4,32.7,D
-2.163,-46.477,317.6,2.2,1.4,2016-12-13,1615,A,71,6.0NRT,293,30.7,D
-2.166,-46.496,311.9,2.2,1.4,2016-12-13,1615,A,59,6.0NRT,290.1,15.6,D
-2.237,-46.987,314.1,2.4,1.5,2016-12-13,1615,A,65,6.0NRT,293.4,18.4,D
-2.021,-45.931,318.7,2,1.4,2016-12-13,1615,A,58,6.0NRT,290.4,19.2,D
-2.023,-45.948,320.7,2,1.4,2016-12-13,1615,A,74,6.0NRT,288.4,23.8,D
-2.19,-47.241,311.4,2.5,1.5,2016-12-13,1615,A,28,6.0NRT,287,14.9,D
-2.084,-46.568,331.2,2.2,1.4,2016-12-13,1615,A,85,6.0NRT,289.7,73.9,D
-1.994,-46.007,324.7,2,1.4,2016-12-13,1615,A,79,6.0NRT,294.5,31.5,D
-1.996,-46.025,322,2,1.4,2016-12-13,1615,A,69,6.0NRT,294.4,24.8,D
-2.083,-46.553,320.5,2.2,1.4,2016-12-13,1615,A,75,6.0NRT,290.1,34.7,D
-2.086,-46.572,327.7,2.2,1.4,2016-12-13,1615,A,82,6.0NRT,288.7,60.4,D
-1.992,-46.012,338,2,1.4,2016-12-13,1615,A,89,6.0NRT,294.2,83.5,D
-1.994,-46.03,321.5,2,1.4,2016-12-13,1615,A,73,6.0NRT,294.1,26.3,D
-2.058,-46.658,328.4,2.3,1.5,2016-12-13,1615,A,83,6.0NRT,293.6,57.6,D
-2.133,-47.185,314.6,2.5,1.5,2016-12-13,1615,A,22,6.0NRT,288.6,23.9,D
-1.962,-46.071,319,2,1.4,2016-12-13,1615,A,72,6.0NRT,291.9,22.4,D
-2.045,-46.66,319.9,2.3,1.5,2016-12-13,1615,A,37,6.0NRT,293.3,27.5,D
-2.048,-46.68,328.5,2.3,1.5,2016-12-13,1615,A,83,6.0NRT,293.4,59.2,D
-1.816,-45.119,321.3,1.7,1.3,2016-12-13,1615,A,63,6.0NRT,292.2,28.1,D
-2.035,-46.682,319.1,2.3,1.5,2016-12-13,1615,A,52,6.0NRT,293,26.3,D
-2.234,-48.108,351.4,3,1.6,2016-12-13,1615,A,73,6.0NRT,288.4,299.7,D
-2.293,-48.757,318.3,3.4,1.7,2016-12-13,1615,A,73,6.0NRT,282.6,67.1,D
-2.09,-47.375,323.1,2.6,1.5,2016-12-13,1615,A,78,6.0NRT,290.3,49.3,D
-2.093,-47.398,325,2.6,1.5,2016-12-13,1615,A,80,6.0NRT,289.7,60.5,D
-2.23,-48.088,313.6,3,1.6,2016-12-13,1615,A,58,6.0NRT,288.2,38.2,D
-2.233,-48.115,342,3,1.6,2016-12-13,1615,A,69,6.0NRT,288.9,207.5,D
-2.293,-48.734,309.6,3.3,1.7,2016-12-13,1615,A,53,6.0NRT,281.6,27.1,D
-2.297,-48.763,314.8,3.4,1.7,2016-12-13,1615,A,69,6.0NRT,282.7,49,D
-2.084,-47.383,327.8,2.6,1.5,2016-12-13,1615,A,72,6.0NRT,287.4,74.8,D
-1.901,-46.198,331.9,2.1,1.4,2016-12-13,1615,A,86,6.0NRT,288.4,82.4,D
-1.903,-46.217,330.8,2.1,1.4,2016-12-13,1615,A,85,6.0NRT,289.1,78.5,D
-2.172,-48.543,324,3.2,1.7,2016-12-13,1615,A,80,6.0NRT,283,100.7,D
-2.171,-48.519,309,3.2,1.7,2016-12-13,1615,A,58,6.0NRT,281.5,30,D
-2.175,-48.547,319,3.2,1.7,2016-12-13,1615,A,75,6.0NRT,282.8,73.8,D
-1.899,-46.733,332.7,2.3,1.5,2016-12-13,1615,A,0,6.0NRT,286.7,93.3,D
-2.018,-47.862,312.6,2.8,1.6,2016-12-13,1615,A,58,6.0NRT,289.1,26.8,D
-1.954,-47.72,346.2,2.7,1.6,2016-12-13,1615,A,94,6.0NRT,288.2,209.6,D
-1.947,-47.703,325.2,2.7,1.6,2016-12-13,1615,A,81,6.0NRT,287.7,73.1,D
-1.95,-47.727,336.9,2.7,1.6,2016-12-13,1615,A,89,6.0NRT,287.2,138.9,D
-1.865,-47.739,316.9,2.7,1.6,2016-12-13,1615,A,37,6.0NRT,285.8,39.2,D
-1.862,-47.745,315.4,2.7,1.6,2016-12-13,1615,A,50,6.0NRT,285.2,37.4,D
-1.645,-47.262,310,2.5,1.5,2016-12-13,1615,A,30,6.0NRT,284.8,25.5,D
-1.575,-47.211,306.3,2.5,1.5,2016-12-13,1615,A,10,6.0NRT,282.1,13.2,D
-1.985,-50.139,311.2,4.3,1.9,2016-12-13,1615,A,50,6.0NRT,289,48.6,D
-1.752,-48.667,311.5,3.2,1.7,2016-12-13,1615,A,63,6.0NRT,283.3,43,D
-1.58,-48.638,312.9,3.2,1.7,2016-12-13,1615,A,0,6.0NRT,281.1,50.8,D
-0.819,-47.985,312.9,2.8,1.6,2016-12-13,1615,A,52,6.0NRT,288.5,31.3,D
-0.816,-47.99,315.5,2.8,1.6,2016-12-13,1615,A,60,6.0NRT,289.2,41.5,D
-0.698,-47.764,325,2.6,1.6,2016-12-13,1615,A,74,6.0NRT,290.5,75.2,D
-0.684,-47.766,332.2,2.6,1.6,2016-12-13,1615,A,80,6.0NRT,291.3,112.3,D
-0.689,-47.748,320.4,2.6,1.6,2016-12-13,1615,A,72,6.0NRT,287.4,55.5,D
-0.692,-47.771,334.2,2.6,1.6,2016-12-13,1615,A,86,6.0NRT,291.1,123.5,D
-0.321,-50.139,315.6,4,1.9,2016-12-13,1615,A,64,6.0NRT,290,68.3,D
-0.316,-50.148,318.7,4,1.9,2016-12-13,1615,A,70,6.0NRT,290.5,89.8,D
-14.09,-39.854,317.2,1.1,1.1,2016-12-13,1610,A,67,6.0NRT,293.6,9,D
-13.463,-38.911,325.4,1,1,2016-12-13,1610,A,0,6.0NRT,299.9,14.7,D
-12.655,-38.327,331,1,1,2016-12-13,1610,A,81,6.0NRT,303.7,17.2,D
-12.312,-37.865,324.4,1,1,2016-12-13,1610,A,72,6.0NRT,304,11.3,D
-12.173,-38.112,328.3,1,1,2016-12-13,1610,A,77,6.0NRT,301.9,15,D
-12.163,-38.104,325.7,1,1,2016-12-13,1610,A,73,6.0NRT,302.5,12.9,D
-12.164,-38.113,327.2,1,1,2016-12-13,1610,A,76,6.0NRT,302.7,14.4,D
-12.008,-37.984,319.9,1,1,2016-12-13,1610,A,50,6.0NRT,298.2,8.2,D
-11.637,-37.897,335.3,1,1,2016-12-13,1610,A,70,6.0NRT,306.4,22.3,D
-11.039,-37.331,326.9,1,1,2016-12-13,1610,A,58,6.0NRT,307.8,11.6,D
-10.789,-37.258,326.7,1,1,2016-12-13,1610,A,54,6.0NRT,305.2,11,D
-10.78,-37.256,326.9,1,1,2016-12-13,1610,A,56,6.0NRT,305.3,11.3,D
-10.597,-39.978,333.1,1.1,1,2016-12-13,1610,A,42,6.0NRT,311,12.5,D
-10.049,-36.367,330.6,1.1,1.1,2016-12-13,1610,A,48,6.0NRT,312,15.6,D
-10.05,-36.377,361.6,1.1,1.1,2016-12-13,1610,A,100,6.0NRT,311.7,87.3,D
-10.052,-36.387,331.7,1.1,1.1,2016-12-13,1610,A,56,6.0NRT,307.9,17.2,D
-10.039,-36.369,335.8,1.1,1.1,2016-12-13,1610,A,71,6.0NRT,310.7,23.5,D
-10.041,-36.379,365.5,1.1,1.1,2016-12-13,1610,A,100,6.0NRT,315,100.7,D
-10.042,-36.389,335.5,1.1,1.1,2016-12-13,1610,A,75,6.0NRT,308.4,24.3,D
-9.923,-36.012,385.7,1.2,1.1,2016-12-13,1610,A,94,6.0NRT,311.1,204,D
-9.925,-36.022,349.9,1.2,1.1,2016-12-13,1610,A,0,6.0NRT,305.4,58.9,D
-9.912,-36.003,340.3,1.2,1.1,2016-12-13,1610,A,83,6.0NRT,307.7,35.7,D
-9.914,-36.013,385.6,1.2,1.1,2016-12-13,1610,A,100,6.0NRT,308.3,203.1,D
-9.915,-36.024,417.5,1.2,1.1,2016-12-13,1610,A,87,6.0NRT,314,451.4,D
-9.944,-36.472,327.9,1.1,1.1,2016-12-13,1610,A,27,6.0NRT,308.9,9.5,D
-9.946,-36.482,345.6,1.1,1,2016-12-13,1610,A,88,6.0NRT,311,40.7,D
-9.936,-36.483,331.8,1.1,1,2016-12-13,1610,A,63,6.0NRT,310.6,14.4,D
-10.067,-37.735,345.6,1,1,2016-12-13,1610,A,88,6.0NRT,317.4,29,D
-10.068,-37.744,360.1,1,1,2016-12-13,1610,A,100,6.0NRT,318.7,62.6,D
-10.364,-39.896,343.4,1.1,1,2016-12-13,1610,A,89,6.0NRT,307.5,32.4,D
-10.366,-39.905,341.7,1.1,1,2016-12-13,1610,A,88,6.0NRT,306.1,28.5,D
-9.708,-36.197,329.6,1.1,1.1,2016-12-13,1610,A,35,6.0NRT,309.9,11.3,D
-9.703,-36.194,328.9,1.1,1.1,2016-12-13,1610,A,50,6.0NRT,310.7,10.2,D
-9.695,-36.333,329.5,1.1,1.1,2016-12-13,1610,A,50,6.0NRT,307.6,13.5,D
-9.331,-35.676,327.8,1.2,1.1,2016-12-13,1610,A,48,6.0NRT,304.9,18,D
-9.188,-35.414,330.3,1.3,1.1,2016-12-13,1610,A,68,6.0NRT,307.7,22.2,D
-9.171,-35.44,326.2,1.3,1.1,2016-12-13,1610,A,51,6.0NRT,306.3,14.7,D
-9.173,-35.452,330.6,1.3,1.1,2016-12-13,1610,A,69,6.0NRT,306.1,22.4,D
-9.147,-35.614,326.9,1.3,1.1,2016-12-13,1610,A,41,6.0NRT,307.1,14.4,D
-9.153,-35.716,347,1.2,1.1,2016-12-13,1610,A,90,6.0NRT,310.7,54.2,D
-9.154,-35.728,338,1.2,1.1,2016-12-13,1610,A,81,6.0NRT,308.6,32.3,D
-3.358,-68.013,313.9,1.3,1.1,2016-12-13,1755,A,0,6.0NRT,297.8,10.9,D
-2.763,-67.042,314.8,1.1,1.1,2016-12-13,1755,A,47,6.0NRT,297.3,9.2,D
1.506,-55.928,313.3,4.1,1.9,2016-12-13,1755,A,54,6.0NRT,277.7,53.7,D
1.509,-55.934,312.8,4.1,1.9,2016-12-13,1755,A,50,6.0NRT,276.9,50.4,D
3.157,-60.58,330,1.9,1.3,2016-12-13,1755,A,0,6.0NRT,287.9,52.5,D
3.803,-59.368,325.4,2.4,1.5,2016-12-13,1755,A,77,6.0NRT,292.2,46.1,D
3.8,-59.389,320.9,2.4,1.5,2016-12-13,1755,A,35,6.0NRT,291,24,D
4.187,-60.104,319.1,2.1,1.4,2016-12-13,1755,A,50,6.0NRT,292.3,23.6,D
