latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
-12.138,-57.239,315.2,1,1,2016-10-18,14:10,T,63,5.0       ,300.4,9.8
-11.212,-63.201,320.4,1.9,1.3,2016-10-18,14:10,T,38,5.0       ,298.5,26.5
-12.134,-57.394,317.2,1,1,2016-10-18,14:10,T,27,5.0       ,302.2,11.1
-12.159,-57.286,317.5,1,1,2016-10-18,14:10,T,41,5.0       ,301.5,11.1
-12.161,-57.276,316.2,1,1,2016-10-18,14:10,T,28,5.0       ,300.9,9.7
-12.576,-54.421,322.6,1.3,1.1,2016-10-18,14:10,T,75,5.0       ,305.4,25.9
-12.132,-57.721,323.3,1,1,2016-10-18,14:10,T,40,5.0       ,304.9,15.4
-12.172,-57.512,317,1,1,2016-10-18,14:10,T,47,5.0       ,302.3,10.5
-13.079,-50.732,328.8,2.5,1.5,2016-10-18,14:10,T,67,5.0       ,304.2,59.3
-13.082,-50.709,342.3,2.5,1.5,2016-10-18,14:10,T,91,5.0       ,301.2,151
-12.117,-57.951,326.8,1,1,2016-10-18,14:10,T,45,5.0       ,306.2,11.9
-12.179,-57.715,318.2,1,1,2016-10-18,14:10,T,69,5.0       ,303.3,12.1
-12.679,-54.098,317.7,1.4,1.2,2016-10-18,14:10,T,55,5.0       ,302.3,17.1
-12.126,-58.201,324.6,1,1,2016-10-18,14:10,T,39,5.0       ,303.5,14.5
-12.193,-57.811,329.9,1,1,2016-10-18,14:10,T,78,5.0       ,305.6,14.4
-12.384,-56.62,323.1,1,1,2016-10-18,14:10,T,47,5.0       ,305.5,15.7
-12.59,-55.148,319.5,1.2,1.1,2016-10-18,14:10,T,44,5.0       ,305.2,15.4
-12.726,-54.221,319.2,1.4,1.2,2016-10-18,14:10,T,71,5.0       ,304,19.2
-12.153,-58.327,320.6,1,1,2016-10-18,14:10,T,37,5.0       ,302.5,13.8
-12.685,-54.602,322.9,1.3,1.1,2016-10-18,14:10,T,44,5.0       ,305.9,21.5
-12.687,-54.59,323.2,1.3,1.1,2016-10-18,14:10,T,53,5.0       ,305.6,22.1
-12.754,-54.095,317.1,1.4,1.2,2016-10-18,14:10,T,64,5.0       ,302.6,15.4
-12.333,-57.167,319.1,1,1,2016-10-18,14:10,T,52,5.0       ,303,12.3
-12.298,-57.534,319.8,1,1,2016-10-18,14:10,T,25,5.0       ,302.4,12.9
-12.75,-54.332,319.9,1.4,1.2,2016-10-18,14:10,T,64,5.0       ,304.3,19
-12.391,-57.398,320.4,1,1,2016-10-18,14:10,T,68,5.0       ,302.8,14.3
-13.296,-50.793,326.2,2.5,1.5,2016-10-18,14:10,T,54,5.0       ,303.7,41.4
-12.328,-57.955,320.1,1,1,2016-10-18,14:10,T,22,5.0       ,304.5,12.2
-12.443,-57.167,321.3,1,1,2016-10-18,14:10,T,63,5.0       ,303.5,14.8
-13.288,-50.799,325.1,2.5,1.5,2016-10-18,14:10,T,35,5.0       ,302.3,34.5
-11.98,-60.536,324.4,1.2,1.1,2016-10-18,14:10,T,51,5.0       ,306.1,19.5
-12.925,-54.026,321.6,1.4,1.2,2016-10-18,14:10,T,33,5.0       ,304.5,21.7
-13.343,-50.806,326,2.5,1.5,2016-10-18,14:10,T,64,5.0       ,303,40.4
-13.357,-50.808,329.1,2.5,1.5,2016-10-18,14:10,T,81,5.0       ,301.8,59.4
-12.863,-54.723,318.6,1.3,1.1,2016-10-18,14:10,T,63,5.0       ,304.2,16.2
-12.864,-54.711,325.8,1.3,1.1,2016-10-18,14:10,T,79,5.0       ,306.7,27.9
-13.069,-53.19,333.1,1.6,1.3,2016-10-18,14:10,T,55,5.0       ,307.2,35
-13.071,-53.175,345,1.6,1.3,2016-10-18,14:10,T,93,5.0       ,304.4,80.1
-13.329,-51.145,331.2,2.4,1.5,2016-10-18,14:10,T,84,5.0       ,307.3,46.3
-13.332,-51.123,331.2,2.4,1.5,2016-10-18,14:10,T,82,5.0       ,306.9,44.1
-13.335,-51.102,331.8,2.4,1.5,2016-10-18,14:10,T,69,5.0       ,307.3,51.2
-12.463,-57.602,324.2,1,1,2016-10-18,14:10,T,49,5.0       ,303.9,15.7
-12.566,-56.89,315.7,1,1,2016-10-18,14:10,T,27,5.0       ,300.7,9.4
-12.364,-58.331,319.6,1,1,2016-10-18,14:10,T,36,5.0       ,304.7,12.3
-13.069,-53.181,339.8,1.6,1.3,2016-10-18,14:10,T,90,5.0       ,306.5,57.2
-12.51,-57.409,318.1,1,1,2016-10-18,14:10,T,65,5.0       ,302.7,12.2
-12.511,-57.4,317.8,1,1,2016-10-18,14:10,T,53,5.0       ,302.1,11.5
-12.644,-56.471,344.3,1.1,1,2016-10-18,14:10,T,92,5.0       ,302.9,48
-13.363,-50.814,324.8,2.5,1.5,2016-10-18,14:10,T,67,5.0       ,300.8,37.4
-12.528,-57.346,323.6,1,1,2016-10-18,14:10,T,62,5.0       ,304.9,17.5
-12.529,-57.337,323.4,1,1,2016-10-18,14:10,T,23,5.0       ,304.7,15.7
-12.58,-57.051,321.4,1,1,2016-10-18,14:10,T,48,5.0       ,303.5,15.5
-12.632,-56.944,316.8,1,1,2016-10-18,14:10,T,23,5.0       ,301.3,9.9
-12.956,-54.633,321.4,1.3,1.1,2016-10-18,14:10,T,74,5.0       ,304,22.4
-11.793,-62.498,316.6,1.6,1.3,2016-10-18,14:10,T,35,5.0       ,292,15
-13.41,-51.226,331.7,2.3,1.5,2016-10-18,14:10,T,46,5.0       ,307.9,47.3
-12.587,-57.383,319.5,1,1,2016-10-18,14:10,T,15,5.0       ,302.8,11.6
-12.631,-57.078,324,1,1,2016-10-18,14:10,T,32,5.0       ,305.9,18
-13.416,-51.292,327.4,2.3,1.5,2016-10-18,14:10,T,27,5.0       ,306.3,52.9
-13.414,-51.277,328.4,2.3,1.5,2016-10-18,14:10,T,33,5.0       ,306.9,55.6
-11.603,-63.83,326.9,2.1,1.4,2016-10-18,14:10,T,46,5.0       ,300.2,39.7
-13.425,-51.3,327.5,2.3,1.5,2016-10-18,14:10,T,47,5.0       ,306.5,53.5
-13.428,-51.279,328.3,2.3,1.5,2016-10-18,14:10,T,46,5.0       ,307,55
-11.616,-63.832,328.4,2.1,1.4,2016-10-18,14:10,T,49,5.0       ,297.8,54.3
-12.962,-55.042,321.6,1.2,1.1,2016-10-18,14:10,T,64,5.0       ,305.2,20.5
-13.438,-51.302,327.8,2.3,1.5,2016-10-18,14:10,T,71,5.0       ,306.6,52.7
-13.081,-54.229,321,1.4,1.2,2016-10-18,14:10,T,50,5.0       ,304.6,20.2
-13.126,-53.889,325.4,1.5,1.2,2016-10-18,14:10,T,34,5.0       ,307.4,30.6
-12.731,-56.898,317.9,1,1,2016-10-18,14:10,T,27,5.0       ,301.4,10.4
-13.037,-54.711,317.8,1.3,1.1,2016-10-18,14:10,T,68,5.0       ,303,14.2
-7.902,-38.576,327.2,2.2,1.4,2016-10-18,12:30,T,77,5.0       ,304.1,39.9
-7.638,-42.772,325.2,4.7,2,2016-10-18,12:30,T,78,5.0       ,296.4,133
-7.645,-42.73,323.5,4.6,2,2016-10-18,12:30,T,76,5.0       ,296.8,109.7
-7.637,-42.777,322.4,4.7,2,2016-10-18,12:30,T,75,5.0       ,296.4,105.9
-7.644,-42.736,325.4,4.6,2,2016-10-18,12:30,T,78,5.0       ,296.9,138.1
-11.73,-43.965,321.8,4.8,2,2016-10-18,12:35,T,70,5.0       ,298.4,113
-11.729,-43.97,320.1,4.8,2,2016-10-18,12:35,T,23,5.0       ,298.6,88.3
-12.919,-42.252,341.2,3.4,1.7,2016-10-18,12:35,T,90,5.0       ,302.6,221
-12.914,-42.258,329.2,3.4,1.7,2016-10-18,12:35,T,72,5.0       ,303.3,105.5
-12.929,-42.262,327.2,3.4,1.7,2016-10-18,12:35,T,68,5.0       ,302.5,84.9
-13.593,-41.56,318.4,2.9,1.6,2016-10-18,12:35,T,57,5.0       ,295.5,43.2
-13.594,-41.567,317.2,2.9,1.6,2016-10-18,12:35,T,45,5.0       ,296.1,35.2
-13.602,-42.273,322.3,3.3,1.7,2016-10-18,12:35,T,74,5.0       ,300.5,57.6
-18.207,-42.49,318.6,2.7,1.6,2016-10-18,12:35,T,33,5.0       ,296.6,37.8
-18.221,-42.493,318.3,2.7,1.6,2016-10-18,12:35,T,42,5.0       ,295.7,36.2
-18.21,-42.497,319.4,2.7,1.6,2016-10-18,12:35,T,71,5.0       ,296,45.8
-18.214,-42.472,325.2,2.7,1.6,2016-10-18,12:35,T,78,5.0       ,296.7,74.2
-11.694,-54.326,321.1,1.3,1.1,2016-10-18,14:10,T,58,5.0       ,305.4,21.3
-11.421,-56.345,350.5,1,1,2016-10-18,14:10,T,95,5.0       ,301,68.4
-11.424,-56.326,349.6,1,1,2016-10-18,14:10,T,95,5.0       ,306.1,63.2
-11.674,-54.847,321.1,1.2,1.1,2016-10-18,14:10,T,33,5.0       ,303.2,19.2
-11.766,-54.391,325.9,1.3,1.1,2016-10-18,14:10,T,70,5.0       ,308.1,31.5
-11.771,-54.355,322.2,1.3,1.1,2016-10-18,14:10,T,72,5.0       ,303,24.3
-11.772,-54.343,315,1.3,1.1,2016-10-18,14:10,T,48,5.0       ,299.9,12.5
-12.183,-51.252,330.6,2.2,1.4,2016-10-18,14:10,T,70,5.0       ,300.7,57
-12.196,-51.254,348,2.2,1.4,2016-10-18,14:10,T,94,5.0       ,302.1,159.7
-11.398,-57.333,323.2,1,1,2016-10-18,14:10,T,76,5.0       ,305.5,12.8
-11.95,-53.424,321.1,1.5,1.2,2016-10-18,14:10,T,74,5.0       ,303.8,26.4
-11.502,-56.743,325,1,1,2016-10-18,14:10,T,46,5.0       ,306.6,17.5
-11.952,-53.43,320.3,1.5,1.2,2016-10-18,14:10,T,72,5.0       ,303.9,24.8
-11.819,-54.524,338.7,1.3,1.1,2016-10-18,14:10,T,70,5.0       ,305.7,50.6
-11.821,-54.512,330.7,1.3,1.1,2016-10-18,14:10,T,18,5.0       ,302.3,34.4
-11.529,-56.681,325.6,1,1,2016-10-18,14:10,T,54,5.0       ,307.5,19.6
-11.53,-56.672,324.4,1,1,2016-10-18,14:10,T,48,5.0       ,306.3,17.7
-11.574,-56.37,320.3,1,1,2016-10-18,14:10,T,49,5.0       ,304.9,14.5
-11.826,-54.549,337,1.3,1.1,2016-10-18,14:10,T,47,5.0       ,307.2,49.7
-11.828,-54.537,334.1,1.3,1.1,2016-10-18,14:10,T,52,5.0       ,303.1,40.5
-12.267,-51.099,323.1,2.3,1.5,2016-10-18,14:10,T,64,5.0       ,300.8,27
-11.583,-56.371,320.1,1,1,2016-10-18,14:10,T,28,5.0       ,304.3,12.9
-11.836,-54.55,327.9,1.3,1.1,2016-10-18,14:10,T,62,5.0       ,301.6,33.3
-12.55,-48.934,321.9,3.4,1.7,2016-10-18,14:10,T,75,5.0       ,294.1,77.5
-12.745,-47.177,325.9,4.7,2,2016-10-18,14:10,T,79,5.0       ,298.9,136.2
-12.754,-47.09,322.9,4.8,2,2016-10-18,14:10,T,71,5.0       ,300.6,104.3
-12.291,-51.229,323.6,2.3,1.5,2016-10-18,14:10,T,24,5.0       ,301.3,27
-12.335,-50.978,328,2.4,1.5,2016-10-18,14:10,T,71,5.0       ,299.4,50.2
-11.46,-57.469,323.7,1,1,2016-10-18,14:10,T,31,5.0       ,305.7,15.1
-12.335,-51.086,332.2,2.3,1.5,2016-10-18,14:10,T,84,5.0       ,301.2,75.8
-12.331,-50.984,327.7,2.4,1.5,2016-10-18,14:10,T,81,5.0       ,299.7,49.8
-12.743,-47.185,325,4.7,2,2016-10-18,14:10,T,42,5.0       ,299.1,118.2
-12.331,-51.093,326.1,2.3,1.5,2016-10-18,14:10,T,71,5.0       ,300.9,44.3
-12.334,-51.072,323.7,2.3,1.5,2016-10-18,14:10,T,49,5.0       ,300.6,31.2
-12.18,-52.537,316.8,1.8,1.3,2016-10-18,14:10,T,52,5.0       ,301.1,22.5
-12.395,-51.122,360.6,2.3,1.5,2016-10-18,14:10,T,100,5.0       ,302.3,271.5
-12.398,-51.101,330,2.3,1.5,2016-10-18,14:10,T,77,5.0       ,300,61.3
-12.408,-51.124,337.8,2.3,1.5,2016-10-18,14:10,T,88,5.0       ,301.4,100.3
-12.411,-51.103,328.1,2.3,1.5,2016-10-18,14:10,T,73,5.0       ,298.8,52.3
-12.405,-51.128,349.9,2.3,1.5,2016-10-18,14:10,T,95,5.0       ,302.3,181
-12.407,-51.107,341.9,2.3,1.5,2016-10-18,14:10,T,91,5.0       ,299.8,130.8
-11.746,-56.387,314,1,1,2016-10-18,14:10,T,60,5.0       ,301.3,9
-11.658,-57.062,320.3,1,1,2016-10-18,14:10,T,36,5.0       ,303.9,12.4
-12.191,-53.17,321.5,1.6,1.2,2016-10-18,14:10,T,70,5.0       ,304.3,26.6
-12.202,-53.172,322.1,1.6,1.2,2016-10-18,14:10,T,65,5.0       ,304.4,26.9
-11.738,-56.704,316.7,1,1,2016-10-18,14:10,T,23,5.0       ,301.4,9.7
-11.794,-56.375,321.3,1.1,1,2016-10-18,14:10,T,62,5.0       ,304.8,15
-11.796,-56.365,318.7,1.1,1,2016-10-18,14:10,T,66,5.0       ,303.1,11.9
-12.001,-55.063,326.5,1.2,1.1,2016-10-18,14:10,T,54,5.0       ,309.1,25.3
-12.062,-54.764,317.4,1.3,1.1,2016-10-18,14:10,T,43,5.0       ,304,15
-12.12,-54.329,317.4,1.3,1.1,2016-10-18,14:10,T,38,5.0       ,300.9,15.4
-12.072,-54.766,318.1,1.3,1.1,2016-10-18,14:10,T,66,5.0       ,303.3,16.1
-11.738,-57.211,321.9,1,1,2016-10-18,14:10,T,26,5.0       ,304.1,14.9
-13.228,-53.285,326.5,1.6,1.3,2016-10-18,14:10,T,32,5.0       ,305.5,25.9
-12.301,-59.847,325.3,1.1,1,2016-10-18,14:10,T,41,5.0       ,308.1,16.5
-13.494,-51.287,331.9,2.3,1.5,2016-10-18,14:10,T,38,5.0       ,307.5,49.5
-13.162,-53.949,327.9,1.5,1.2,2016-10-18,14:10,T,44,5.0       ,307.7,35.3
-12.137,-61.031,323,1.3,1.1,2016-10-18,14:10,T,50,5.0       ,302.1,19
-13.137,-54.256,339.4,1.4,1.2,2016-10-18,14:10,T,89,5.0       ,305.6,45.5
-13.139,-54.243,337,1.4,1.2,2016-10-18,14:10,T,82,5.0       ,305.6,38.9
-13.253,-53.354,327.4,1.6,1.2,2016-10-18,14:10,T,37,5.0       ,305.9,29.1
-13.101,-54.689,325.5,1.3,1.1,2016-10-18,14:10,T,46,5.0       ,306.8,26.3
-13.16,-54.246,371.3,1.4,1.2,2016-10-18,14:10,T,100,5.0       ,309.1,173.7
-13.162,-54.233,358.8,1.4,1.2,2016-10-18,14:10,T,99,5.0       ,305.8,115.1
-12.183,-61.003,331.7,1.3,1.1,2016-10-18,14:10,T,58,5.0       ,305.6,34.1
-12.258,-60.532,323.6,1.2,1.1,2016-10-18,14:10,T,47,5.0       ,305.9,19.2
-12.376,-59.834,328.4,1.1,1,2016-10-18,14:10,T,46,5.0       ,310,21
-12.583,-58.593,314.9,1,1,2016-10-18,14:10,T,53,5.0       ,298.2,8.2
-13.223,-54.097,333,1.4,1.2,2016-10-18,14:10,T,44,5.0       ,310,37.1
-12.832,-56.966,323.7,1,1,2016-10-18,14:10,T,51,5.0       ,303.8,16.6
-13.882,-48.913,317,3.6,1.8,2016-10-18,14:10,T,64,5.0       ,295.4,59.7
-12.839,-56.974,326.9,1,1,2016-10-18,14:10,T,80,5.0       ,303.5,21.6
-12.84,-56.965,322.2,1,1,2016-10-18,14:10,T,42,5.0       ,300.5,14.1
-12.706,-57.953,321.9,1,1,2016-10-18,14:10,T,66,5.0       ,303.1,16.8
-12.707,-57.943,321.1,1,1,2016-10-18,14:10,T,47,5.0       ,302.2,15.7
-12.821,-57.352,322.2,1,1,2016-10-18,14:10,T,52,5.0       ,305,15.8
-13.272,-54.409,316,1.4,1.2,2016-10-18,14:10,T,65,5.0       ,301.8,15.9
-13.256,-54.747,318.5,1.3,1.1,2016-10-18,14:10,T,31,5.0       ,303.4,16.5
-13.283,-54.702,322.2,1.3,1.1,2016-10-18,14:10,T,49,5.0       ,305.3,19.6
-14.584,-49.103,325.9,3.6,1.8,2016-10-18,14:10,T,68,5.0       ,300.6,75.2
-12.783,-62.088,320,1.5,1.2,2016-10-18,14:10,T,48,5.0       ,303.6,17.8
-13.136,-59.908,318.3,1.1,1,2016-10-18,14:10,T,60,5.0       ,305,12.1
-12.829,-62.014,332.3,1.4,1.2,2016-10-18,14:10,T,85,5.0       ,305,45.7
-13.859,-55.111,320.3,1.3,1.1,2016-10-18,14:10,T,58,5.0       ,301.9,15.9
-14.593,-49.111,324.6,3.6,1.8,2016-10-18,14:10,T,73,5.0       ,300.8,70.3
-13.797,-55.789,318.1,1.2,1.1,2016-10-18,14:10,T,44,5.0       ,303.2,13.3
-12.711,-63.004,318.9,1.7,1.3,2016-10-18,14:10,T,70,5.0       ,298.6,25
-12.714,-62.988,325,1.7,1.3,2016-10-18,14:10,T,78,5.0       ,299,41.4
-13.642,-57.025,324.2,1,1,2016-10-18,14:10,T,30,5.0       ,306.5,15.4
-13.613,-57.29,325.2,1,1,2016-10-18,14:10,T,54,5.0       ,307.1,15.5
-13.035,-61.572,332.7,1.3,1.1,2016-10-18,14:10,T,76,5.0       ,310.3,39.7
-13.043,-61.586,332.1,1.3,1.1,2016-10-18,14:10,T,36,5.0       ,308.8,36.2
-13.828,-56.472,320.6,1.1,1,2016-10-18,14:10,T,73,5.0       ,305,12.9
-13.88,-56.307,316.8,1.1,1,2016-10-18,14:10,T,67,5.0       ,302.3,11.3
-13.087,-61.625,329.9,1.3,1.1,2016-10-18,14:10,T,63,5.0       ,303.9,32.4
-13.334,-60.318,336,1.1,1.1,2016-10-18,14:10,T,87,5.0       ,307.1,32.2
-12.984,-62.603,323.5,1.6,1.2,2016-10-18,14:10,T,75,5.0       ,304.9,23.6
-13.855,-56.884,326.4,1,1,2016-10-18,14:10,T,18,5.0       ,308.9,17.4
-14.051,-55.512,321.2,1.2,1.1,2016-10-18,14:15,T,44,5.0       ,304.3,18.7
-13.96,-56.252,317.1,1.1,1,2016-10-18,14:15,T,67,5.0       ,302.7,13
-13.575,-61.789,376.7,1.4,1.2,2016-10-18,14:15,T,100,5.0       ,305.5,209.6
-13.577,-61.776,373,1.4,1.2,2016-10-18,14:15,T,100,5.0       ,302.6,192.2
-13.159,-64.199,336.5,2,1.4,2016-10-18,14:15,T,88,5.0       ,286.4,100.8
-13.162,-64.18,332.7,2,1.4,2016-10-18,14:15,T,85,5.0       ,286.1,83.9
-13.566,-61.819,346,1.4,1.2,2016-10-18,14:15,T,93,5.0       ,304.5,81.4
-13.568,-61.807,334.8,1.4,1.2,2016-10-18,14:15,T,81,5.0       ,304.8,46.6
-13.57,-61.795,347.2,1.4,1.2,2016-10-18,14:15,T,94,5.0       ,305.9,81.6
-13.572,-61.782,378.8,1.4,1.2,2016-10-18,14:15,T,100,5.0       ,305.2,225.8
-13.581,-61.796,327.9,1.4,1.2,2016-10-18,14:15,T,78,5.0       ,301.5,31.6
-13.583,-61.784,342.4,1.4,1.2,2016-10-18,14:15,T,91,5.0       ,299.9,68.4
-13.454,-63.04,319.7,1.7,1.3,2016-10-18,14:15,T,53,5.0       ,298.8,21.7
-13.456,-63.025,320.7,1.7,1.3,2016-10-18,14:15,T,52,5.0       ,300.5,22.8
-13.482,-62.937,332.1,1.6,1.3,2016-10-18,14:15,T,52,5.0       ,308,35.7
-13.454,-63.031,323.5,1.7,1.3,2016-10-18,14:15,T,54,5.0       ,300.3,30.2
-14.427,-57.128,326.2,1,1,2016-10-18,14:15,T,77,5.0       ,305.7,10.8
-14.993,-53.154,322.5,1.8,1.3,2016-10-18,14:15,T,73,5.0       ,302,22.1
-14.474,-57.112,358.8,1,1,2016-10-18,14:15,T,99,5.0       ,308,79.4
-14.475,-57.102,340.2,1,1,2016-10-18,14:15,T,90,5.0       ,307.7,35
-14.99,-53.144,324.1,1.8,1.3,2016-10-18,14:15,T,59,5.0       ,302,23.8
-13.727,-62.713,318.3,1.6,1.2,2016-10-18,14:15,T,64,5.0       ,301.7,20.6
-14.787,-55.72,318,1.2,1.1,2016-10-18,14:15,T,67,5.0       ,298.6,11.1
-15.272,-53.108,328.2,1.8,1.3,2016-10-18,14:15,T,38,5.0       ,306.5,32.9
-14.772,-56.957,326.1,1.1,1,2016-10-18,14:15,T,67,5.0       ,306.6,14.8
-12.978,-68.134,314.6,4.1,1.9,2016-10-18,14:15,T,35,5.0       ,273.8,84.1
-12.994,-68.137,334,4.1,1.9,2016-10-18,14:15,T,86,5.0       ,272.1,286.1
-13.956,-62.854,326.9,1.6,1.2,2016-10-18,14:15,T,80,5.0       ,300.1,41.1
-2.9,-50.308,311.7,1.1,1.1,2016-10-18,17:05,A,43,5.0       ,292,9.1
-3.449,-54.143,325.9,1.1,1,2016-10-18,17:05,A,79,5.0       ,287.8,28.9
-3.441,-54.154,364.6,1.1,1,2016-10-18,17:05,A,100,5.0       ,289.2,123.1
-3.443,-54.164,312.6,1.1,1,2016-10-18,17:05,A,38,5.0       ,286.9,11.8
-3.272,-53.093,347.6,1,1,2016-10-18,17:05,A,94,5.0       ,295.1,55.9
-3.273,-53.102,492.6,1,1,2016-10-18,17:05,A,94,5.0       ,316,1508.2
-3.195,-52.944,322.4,1,1,2016-10-18,17:05,A,75,5.0       ,299.3,16.2
-3.381,-54.382,422.1,1.1,1.1,2016-10-18,17:05,A,94,5.0       ,293.6,479.9
-3.372,-54.383,383.6,1.1,1.1,2016-10-18,17:05,A,94,5.0       ,290.4,202.4
-4.233,-60.683,312.3,3.3,1.7,2016-10-18,17:05,A,50,5.0       ,292.7,55.8
-4.222,-60.689,312.4,3.3,1.7,2016-10-18,17:05,A,52,5.0       ,291.3,48
-3.054,-52.924,321,1,1,2016-10-18,17:05,A,67,5.0       ,304.6,15.9
-4.009,-59.804,311.9,2.8,1.6,2016-10-18,17:05,A,52,5.0       ,285.1,41.1
-3.243,-54.459,315.2,1.1,1.1,2016-10-18,17:05,A,19,5.0       ,289.5,12.2
-2.847,-51.865,364.3,1,1,2016-10-18,17:05,A,100,5.0       ,300.4,98.1
-2.848,-51.874,339.1,1,1,2016-10-18,17:05,A,89,5.0       ,301.1,38.2
-2.916,-52.475,315.2,1,1,2016-10-18,17:05,A,26,5.0       ,298.7,8.3
-3.586,-57.378,317.6,1.8,1.3,2016-10-18,17:05,A,68,5.0       ,282.1,41.8
-2.941,-52.974,373.6,1,1,2016-10-18,17:05,A,94,5.0       ,302.7,126.8
-2.943,-52.983,416.4,1,1,2016-10-18,17:05,A,100,5.0       ,309.5,359.1
-3.883,-59.88,329,2.8,1.6,2016-10-18,17:05,A,80,5.0       ,279.7,156.3
-2.933,-52.972,349.4,1,1,2016-10-18,17:05,A,95,5.0       ,300,59.4
-2.934,-52.981,475.5,1,1,2016-10-18,17:05,A,100,5.0       ,339.7,1111.9
-2.935,-52.99,438.1,1,1,2016-10-18,17:05,A,100,5.0       ,317.2,557.4
-2.925,-52.983,354.4,1,1,2016-10-18,17:05,A,97,5.0       ,301,69.4
-2.926,-52.992,343.3,1,1,2016-10-18,17:05,A,90,5.0       ,298.3,45.3
-3.882,-59.885,324.1,2.8,1.6,2016-10-18,17:05,A,73,5.0       ,278.2,133
-3.423,-56.941,327.7,1.6,1.3,2016-10-18,17:05,A,76,5.0       ,292.8,56
-3.425,-56.955,311.5,1.6,1.3,2016-10-18,17:05,A,37,5.0       ,290.6,15.8
-3.724,-59.253,333.7,2.5,1.5,2016-10-18,17:05,A,81,5.0       ,286.6,140.9
-3.777,-59.648,312.5,2.7,1.6,2016-10-18,17:05,A,44,5.0       ,285.8,43.2
-3.78,-59.672,315.1,2.7,1.6,2016-10-18,17:05,A,60,5.0       ,286.1,57.4
-3.475,-57.496,323.1,1.8,1.3,2016-10-18,17:05,A,76,5.0       ,279.4,59.8
-3.705,-59.21,313.5,2.5,1.5,2016-10-18,17:05,A,43,5.0       ,290.7,34.3
-3.11,-54.919,322,1.2,1.1,2016-10-18,17:05,A,75,5.0       ,295.8,24.5
-3.111,-54.93,317.8,1.2,1.1,2016-10-18,17:05,A,68,5.0       ,296,17.4
-3.731,-59.259,311.2,2.5,1.5,2016-10-18,17:05,A,27,5.0       ,287.2,30.4
-3.466,-57.488,312.6,1.8,1.3,2016-10-18,17:05,A,55,5.0       ,280,36.3
-3.468,-57.504,313.4,1.8,1.3,2016-10-18,17:05,A,58,5.0       ,276.1,38.1
-3.772,-59.655,322.8,2.7,1.6,2016-10-18,17:05,A,76,5.0       ,286.1,93.6
-3.776,-59.68,312.8,2.7,1.6,2016-10-18,17:05,A,54,5.0       ,286.2,49
-3.057,-54.755,315.3,1.2,1.1,2016-10-18,17:05,A,50,5.0       ,297.5,10.9
-3.058,-54.766,316.3,1.2,1.1,2016-10-18,17:05,A,61,5.0       ,296.9,13.1
-3.641,-59.317,331.9,2.5,1.5,2016-10-18,17:05,A,84,5.0       ,293.9,117
-2.924,-54.194,316.5,1.1,1,2016-10-18,17:05,A,65,5.0       ,298.1,12.7
-3.635,-59.323,325.2,2.5,1.5,2016-10-18,17:05,A,74,5.0       ,294.2,81.2
-3.638,-59.346,326.9,2.5,1.5,2016-10-18,17:05,A,75,5.0       ,295.2,88.9
-3.56,-59.086,323.3,2.4,1.5,2016-10-18,17:05,A,72,5.0       ,292.3,79.9
-3.563,-59.108,315.6,2.4,1.5,2016-10-18,17:05,A,56,5.0       ,291.6,45.5
-3.593,-59.422,334.2,2.6,1.5,2016-10-18,17:05,A,86,5.0       ,295,138.5
-3.569,-59.355,312.1,2.5,1.5,2016-10-18,17:05,A,21,5.0       ,293.8,31.8
-2.779,-54.665,333,1.1,1.1,2016-10-18,17:05,A,85,5.0       ,299.6,36.3
-3.068,-56.781,322.3,1.6,1.2,2016-10-18,17:05,A,75,5.0       ,293.7,38.7
-3.431,-59.574,329.8,2.6,1.6,2016-10-18,17:05,A,83,5.0       ,294.4,121.7
-3.369,-59.326,319.2,2.5,1.5,2016-10-18,17:05,A,60,5.0       ,295,39.5
-3.394,-59.508,346.7,2.6,1.5,2016-10-18,17:05,A,93,5.0       ,294.2,234.6
-3.397,-59.531,312.3,2.6,1.6,2016-10-18,17:05,A,20,5.0       ,292.6,30.2
-2.174,-50.833,335.1,1.1,1,2016-10-18,17:05,A,87,5.0       ,297.6,38.5
-2.479,-52.952,331.2,1,1,2016-10-18,17:05,A,73,5.0       ,296,31.3
-3.38,-59.51,360.4,2.6,1.5,2016-10-18,17:05,A,100,5.0       ,295.7,368
-3.383,-59.533,322.8,2.6,1.6,2016-10-18,17:05,A,76,5.0       ,293.6,79.3
-3.411,-59.746,325.1,2.7,1.6,2016-10-18,17:05,A,78,5.0       ,294.2,91.4
-3.362,-59.333,322.1,2.5,1.5,2016-10-18,17:05,A,75,5.0       ,295.7,51.2
-3.384,-59.492,328.2,2.6,1.5,2016-10-18,17:05,A,81,5.0       ,294.1,106
-3.388,-59.515,371.6,2.6,1.5,2016-10-18,17:05,A,100,5.0       ,296,506.6
-3.523,-60.476,314,3.1,1.7,2016-10-18,17:05,A,59,5.0       ,292.3,54
-3.177,-58.121,342.3,2,1.4,2016-10-18,17:05,A,91,5.0       ,290.4,142.9
-3.407,-59.754,327.7,2.7,1.6,2016-10-18,17:05,A,81,5.0       ,294.5,105.1
-3.165,-58.123,319,2,1.4,2016-10-18,17:05,A,71,5.0       ,288.2,47.5
-3.332,-59.523,328.3,2.6,1.5,2016-10-18,17:05,A,81,5.0       ,294.7,99.2
